X1011.gwas.imputed_v3.both_sexes.tsv.bgz X102_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X110001.gwas.imputed_v3.both_sexes.tsv.bgz X1150_1.gwas.imputed_v3.both_sexes.tsv.bgz X1180.gwas.imputed_v3.both_sexes.tsv.bgz X1190.gwas.imputed_v3.both_sexes.tsv.bgz X1210.gwas.imputed_v3.both_sexes.tsv.bgz X1339.gwas.imputed_v3.both_sexes.tsv.bgz X136.gwas.imputed_v3.both_sexes.tsv.bgz X1379.gwas.imputed_v3.both_sexes.tsv.bgz X1418_6.gwas.imputed_v3.both_sexes.tsv.bgz X1438_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X1468_3.gwas.imputed_v3.both_sexes.tsv.bgz X1468_5.gwas.imputed_v3.both_sexes.tsv.bgz X1498.gwas.imputed_v3.both_sexes.tsv.bgz X1508_3.gwas.imputed_v3.both_sexes.tsv.bgz X1518.gwas.imputed_v3.both_sexes.tsv.bgz X1538_1.gwas.imputed_v3.both_sexes.tsv.bgz X1538_2.gwas.imputed_v3.both_sexes.tsv.bgz X2000.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1065.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1074.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1075.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1094.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1111.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1138.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1220.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1226.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1265.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1286.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1309.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1387.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1465.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1473.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1474.gwas.imputed_v3.both_sexes.tsv.bgz X20023_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X20107_1.gwas.imputed_v3.both_sexes.tsv.bgz X20118_11.gwas.imputed_v3.both_sexes.tsv.bgz X20160.gwas.imputed_v3.both_sexes.tsv.bgz X2020.gwas.imputed_v3.both_sexes.tsv.bgz X20489.gwas.imputed_v3.both_sexes.tsv.bgz X20517.gwas.imputed_v3.both_sexes.tsv.bgz X20544_15.gwas.imputed_v3.both_sexes.tsv.bgz X2188.gwas.imputed_v3.both_sexes.tsv.bgz X2395_1.gwas.imputed_v3.both_sexes.tsv.bgz X2395_2.gwas.imputed_v3.both_sexes.tsv.bgz X2644.gwas.imputed_v3.both_sexes.tsv.bgz X2664_5.gwas.imputed_v3.both_sexes.tsv.bgz X2714.gwas.imputed_v3.both_sexes.tsv.bgz X30030_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30070_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30090_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30100_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30150.gwas.imputed_v3.both_sexes.tsv.bgz X30180_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30190_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30220_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30260_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30280_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30520_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3143_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3148_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3581_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3761_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X4080_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X4105_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X41215_0.gwas.imputed_v3.both_sexes.tsv.bgz X4124_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X46_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X4803_0.gwas.imputed_v3.both_sexes.tsv.bgz X4803_11.gwas.imputed_v3.both_sexes.tsv.bgz X5104_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5108_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5116_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5119_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5133_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5134_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5201_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5254_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5262_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5265_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5983_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5984_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5993.gwas.imputed_v3.both_sexes.tsv.bgz X6138_6.gwas.imputed_v3.both_sexes.tsv.bgz X6141_1.gwas.imputed_v3.both_sexes.tsv.bgz X6145_1.gwas.imputed_v3.both_sexes.tsv.bgz X6149_3.gwas.imputed_v3.both_sexes.tsv.bgz X6155_7.gwas.imputed_v3.both_sexes.tsv.bgz X6160_5.gwas.imputed_v3.both_sexes.tsv.bgz X6164_4.gwas.imputed_v3.both_sexes.tsv.bgz X6177_1.gwas.imputed_v3.both_sexes.tsv.bgz X6177_100.gwas.imputed_v3.both_sexes.tsv.bgz X6177_2.gwas.imputed_v3.both_sexes.tsv.bgz X93_irnt.gwas.imputed_v3.both_sexes.tsv.bgz C3_BREAST_3.gwas.imputed_v3.both_sexes.tsv.bgz C3_MALE_GENITAL.gwas.imputed_v3.both_sexes.tsv.bgz C44.gwas.imputed_v3.both_sexes.tsv.bgz C50.gwas.imputed_v3.both_sexes.tsv.bgz CARDIAC_ARRHYTM.gwas.imputed_v3.both_sexes.tsv.bgz COX_ARTHROSIS.gwas.imputed_v3.both_sexes.tsv.bgz G6_NERPLEX.gwas.imputed_v3.both_sexes.tsv.bgz H7_LENS.gwas.imputed_v3.both_sexes.tsv.bgz I84.gwas.imputed_v3.both_sexes.tsv.bgz I9_IHD.gwas.imputed_v3.both_sexes.tsv.bgz K11_GALLBILPANC.gwas.imputed_v3.both_sexes.tsv.bgz K40.gwas.imputed_v3.both_sexes.tsv.bgz M13_HALLUXVALGUS.gwas.imputed_v3.both_sexes.tsv.bgz XIX_INJURY_POISON.gwas.imputed_v3.both_sexes.tsv.bgz
ENSG00000177710 -0.148574 -0.746351 0.721272 4.90931 4.98924 1.0013 0.637279 -3.10428 -2.73339 1.59898 0.810361 0.00776224 -1.29886 -0.0385064 -1.11706 -2.95633 -0.469698 -0.227543 -1.94324 5.23578 -6.27239 -2.57516 0.772369 -1.86276 -2.38194 -0.569603 -1.98302 5.94343 0.541992 1.42034 2.60863 1.25595 -1.76535 -1.06286 0.252497 -0.511758 0.654179 1.72295 -0.876012 NA 0.723388 -0.648864 1.72206 0.0871738 -0.664763 -0.0394215 -1.06377 -0.416007 1.79653 -1.41752 -9.7008 2.33418 -5.55627 -3.88812 -4.29189 -0.318216 2.35884 -4.09246 -0.415627 2.65467 -3.56547 NA 2.93728 1.52352 -5.78292 -7.52616 -0.488918 -7.64648 -1.85595 -1.596 0.952692 0.736518 0.157026 -2.37748 -1.91826 -1.19966 -2.46962 -1.06569 -1.48287 -2.06952 0.621545 1.87191 0.203494 -0.776877 NA -0.513893 NA -2.13986 -0.587391 1.53612 2.11885 0.0622455 2.27874 -3.8888 NA 0.652882 -1.76116 -3.07198 -0.232507 NA NA -0.55372 NA -0.270918 1.41238 2.12046 NA -0.274758 -1.41296
ENSG00000177731 -0.38899 -1.38964 -0.842527 1.18198 -3.07039 2.7908 -0.383624 0.158589 NA 0.567216 1.28104 0.818272 -0.395687 0.95522 -1.83576 -0.694443 3.28052 -0.715345 0.718422 -1.99478 -1.34303 0.859316 0.392054 -0.295726 -0.913236 0.484122 -0.0982027 0.644774 0.528729 -2.04418 -0.207452 -0.86464 -1.31042 0.7977 0.347729 0.930386 0.462244 1.10137 -1.9713 -0.935135 0.572223 -2.25939 -0.696636 NA 1.05674 0.139799 0.581665 1.08969 2.04139 1.19756 -1.07578 NA 0.235929 0.0039789 -0.45363 -0.615177 -0.876777 -2.49028 1.1649 0.357686 2.45705 0.322903 1.09121 1.05199 -1.24511 1.23803 1.32146 1.04943 -2.66154 -0.936198 -0.07409 1.33208 0.36447 -1.68137 -0.71872 0.32034 -0.368657 -0.0118823 1.51388 0.459895 -0.903131 1.19142 1.60684 2.03066 -1.05767 0.328372 NA 2.55464 -1.07255 0.481268 -1.48139 -0.255575 0.635426 -1.46977 -1.06113 0.0688724 -1.50074 NA NA 0.185394 -1.96239 -0.857711 1.72861 -0.682542 0.491599 1.63355 0.557153 -0.37642 0.343283
ENSG00000177873 -0.398278 2.17946 2.25003 0.352845 1.82923 NA 1.95348 -2.03362 NA 0.901573 0.273562 1.29726 1.72634 -0.557982 0.348904 -1.35255 -1.3997 0.271273 -0.00817566 -0.354773 -1.31991 -2.05724 0.743506 1.89832 1.93003 -0.796822 -0.591274 -0.633208 -1.03543 -0.312046 -0.942984 0.588736 0.875796 0.881901 -0.927738 1.83139 0.943439 NA -0.298359 0.402964 0.463407 0.912304 0.205646 -0.0442174 NA 0.155708 1.28208 1.29175 -1.55375 1.3013 1.79366 -0.147381 -1.76915 -2.71044 1.59632 -1.75884 1.28802 -0.521768 NA -0.247255 NA -0.0890251 -2.34446 -1.57818 -1.05273 0.760825 1.30897 1.46893 -0.914935 1.81393 -0.806807 -1.37582 1.23613 -0.167603 0.33412 NA 0.813001 0.460726 -2.01681 -0.265112 NA 0.998337 -1.20466 -0.571383 -0.0839084 -1.3893 0.100083 0.432274 0.134727 -0.270877 0.0451847 0.538912 -0.568437 -0.445345 -1.7207 0.459469 -1.04063 -0.845993 -0.281239 -2.1182 0.377295 -0.229832 0.235057 0.674524 0.897911 0.693327 1.3605 1.42071 -0.299798
ENSG00000177946 -0.235394 0.692561 2.25315 1.7903 -0.0293569 0.294126 -0.19988 -0.318451 NA -1.4999 0.461007 0.100186 -0.148022 0.528452 0.500636 3.3955 1.47299 0.95451 0.285704 1.08859 1.01787 -0.745023 0.167404 -2.23852 1.66616 -1.22486 -0.195559 0.833543 0.583244 0.0459251 -0.798934 1.06695 -0.18807 0.219989 1.96002 -0.605852 -0.403805 -0.66161 0.351889 1.70653 -0.294868 1.50872 0.0876681 0.97321 -0.495847 0.565638 1.62691 -1.68881 NA -2.07865 0.897792 0.488347 0.602544 1.76091 0.415621 0.658919 -0.934907 1.30322 -3.6518 -1.45577 1.01743 -1.3525 3.82997 0.185037 0.668641 0.230506 -0.346963 0.0101296 -0.016346 1.4026 -0.784617 -0.590673 -0.928584 -0.0645579 -0.663249 -1.93235 -1.83926 1.42795 1.88161 1.24793 -0.695927 -0.517463 -0.94696 -0.82415 NA -1.01473 -0.543753 1.17829 0.476012 0.224955 -1.75638 -0.404182 0.0128881 -0.519268 0.498225 0.693611 -1.30885 NA 0.682655 1.15191 NA -0.108276 1.48995 -1.46859 -0.987582 -0.946138 0.161308 2.16446 -0.584485
ENSG00000177951 -2.02887 -0.35279 -1.30494 1.06324 -0.486947 -1.1637 -0.0324103 -0.480646 -0.593098 -1.50109 -0.127833 0.0244614 -1.02951 0.527858 -0.0321457 -2.13589 1.85938 -0.8607 -1.23291 -0.333085 0.872678 -0.955401 0.500996 -0.771105 0.767245 0.334187 1.19558 1.73472 2.15964 0.293402 -0.488434 -0.402773 -0.495838 1.56513 -0.904786 1.36851 -0.612138 0.206865 NA 0.221682 NA 1.30029 -0.239205 -0.206461 0.0486559 -0.351264 NA 2.0422 -0.281053 1.488 -2.29222 9.99888 -27.9368 NA 3.61901 NA 0.840018 -0.556667 1.14306 2.9308 0.630029 0.273841 -0.0454763 -0.639007 -0.564298 0.0897146 -1.1977 0.61567 0.185072 -0.0888297 1.26588 -1.30209 -1.86196 -0.638275 -1.08263 NA 1.40442 0.142487 1.42041 1.19874 1.16823 1.3012 0.688014 0.7508 1.13745 -1.17058 -0.841654 -1.5067 0.0438541 -1.70501 -0.756042 1.86441 -1.47254 2.0832 -0.746155 0.12611 -0.275577 NA 0.411331 NA 1.20255 -0.98985 -0.952638 -1.18899 -1.32852 0.240128 0.239437 0.824176 -0.736882
ENSG00000177963 -1.11348 -0.368339 -0.228358 -0.43643 0.486274 1.07969 1.62923 0.0633341 NA -1.43883 -0.085489 1.23538 0.64209 -0.480189 1.38032 0.346259 1.30734 -2.16777 0.25001 -1.00753 -1.01099 -1.34928 -2.08829 -0.151596 1.23115 -0.410912 -0.516659 -1.02371 1.86154 0.178915 -1.22463 -0.589507 -0.0594296 -1.3354 -0.19127 -0.794705 -0.383934 0.748213 -0.0143735 -0.819438 0.711998 -1.62554 0.349172 -1.0338 0.30328 0.176049 NA 1.11526 2.77001 NA -6.55744 -2.11295 3.00649 0.456941 -2.79699 NA -0.634114 -3.63911 NA -0.618967 -2.60344 2.38343 2.32709 1.33753 -1.02848 NA NA 0.134123 0.959251 0.25875 1.15697 -0.367916 -2.13889 -0.106746 -1.35943 1.67008 1.29042 1.57966 NA -0.860739 1.66107 2.03668 0.198499 -0.0349988 3.36658 1.371 -1.56991 1.15858 1.6243 0.174654 2.42107 -1.11802 1.1726 -0.792913 0.44896 0.687964 1.78169 NA 0.734535 -2.02186 -0.65839 -1.68301 -0.985044 -0.283938 -3.35454 1.61028 0.713653 -0.203185 -0.690358
ENSG00000177989 -0.588577 -0.76793 -0.22803 -0.423842 2.38644 0.763024 -2.24575 0.397214 -0.553289 -1.02587 0.457335 -0.818801 0.126536 0.780642 1.45662 -1.09377 -1.43297 -0.816046 0.707339 -0.242148 0.744244 -0.79028 -0.211757 0.684911 -1.4068 0.92019 0.134774 -0.266862 -0.430857 -2.21185 0.330875 -2.51745 -1.89979 1.61822 0.0104413 -2.60068 0.935988 1.01391 1.82821 -1.09323 0.457173 -0.288056 -0.126691 NA 0.144678 -0.0110711 -0.623823 -0.296739 -1.9266 -0.509932 -9.27671 -4.51902 -5.17765 -2.89574 0.370877 6.57928 2.08213 28.7726 2.19235 NA 2.22653 NA -1.8343 1.36639 2.31344 0.174248 -0.633051 -0.205378 -0.778084 -0.423739 -0.615881 -0.225713 -0.195637 -0.452217 -1.70101 -1.54394 -0.803076 NA 0.923009 1.76076 0.132266 -1.78453 NA -0.817509 0.85361 2.15119 0.18667 -1.12486 0.780117 1.0333 0.688176 0.398587 -0.137014 0.165688 NA 1.33509 NA 1.7132 0.653638 0.815436 0.75091 0.056748 -0.722266 -0.389518 0.613875 3.70149 -0.482125 -0.620124 0.823837
ENSG00000177990 3.24536 1.37698 0.0305488 0.24039 0.197358 -0.0348698 0.591018 0.71781 0.173089 -0.0718189 0.244483 -1.28181 2.138 -0.141061 0.0233367 -0.100062 2.78575 0.0372401 -0.421963 -1.20288 0.533598 -0.651575 -0.949365 0.688757 0.054521 -0.221296 0.716411 1.50832 -1.0751 -0.409294 1.32255 -0.183328 1.10174 1.10466 0.094193 -0.0233152 -1.07809 -0.159202 -0.578386 -0.415508 0.698765 0.440059 NA -0.35721 -0.680581 NA -0.0945587 0.321259 -0.794474 -0.807466 0.579673 -0.85425 1.06853 1.55775 2.12934 NA 0.119092 NA 3.21383 -0.931686 1.625 -0.174949 -1.28865 0.777292 NA 0.191924 -0.849853 -0.252162 1.39716 -0.731936 1.0849 1.28829 0.901984 -0.245221 0.361203 -0.129983 -0.428488 NA 0.99946 -0.514546 0.467471 -1.11864 0.794172 -0.368017 -0.182602 NA -0.909225 -2.20645 1.91328 -0.184883 0.5843 0.472212 -1.13306 NA 0.0358645 0.124317 -1.21645 1.33069 0.222072 NA 0.955378 NA -0.114278 NA -0.444971 2.2971 -0.34869 -0.648564 -0.0659363
ENSG00000178053 -0.357885 1.69646 -1.2424 -0.3804 0.733643 NA 0.177939 -0.223419 0.589851 1.16431 0.310829 0.562377 1.52145 0.624285 -0.570436 -0.485443 -2.31244 2.13224 0.207178 0.204575 4.50835 1.45425 0.683804 0.315494 0.906757 0.61365 1.71259 2.00944 1.59881 -0.875071 -0.661925 0.628394 0.340735 0.961376 -0.0621852 -0.168747 1.00859 0.121518 -1.33967 -0.493829 0.0969387 -0.440336 0.716237 -0.0107243 -0.366324 -0.0460047 -0.67009 NA -0.426022 -0.102939 0.870867 -1.6401 -3.62474 0.723096 -0.807684 0.124984 -0.382634 0.933772 0.985937 0.204009 0.422764 0.511568 NA -0.192192 4.74381 -1.13995 0.12867 -0.421685 -3.02119 -1.65254 3.29605 1.25294 -0.181628 0.151904 -0.847497 1.01519 1.13338 1.02995 0.184465 -0.208705 NA 0.129242 NA -1.216 NA -0.360128 NA 0.0673868 -0.955159 -0.369759 0.331909 1.13819 -2.79185 3.16684 0.565617 0.832733 0.133158 -0.289951 1.37213 -0.350907 1.2006 0.327446 0.711156 -0.292832 NA 0.523461 0.697847 1.23295 0.231093
ENSG00000178074 1.01745 2.5658 0.348245 1.00929 1.47471 -1.53253 -1.9496 -0.363835 NA 4.1578 -0.504675 -3.45279 0.32074 0.323834 1.001 -0.586644 3.61833 -0.73753 0.978183 -0.145854 -1.77575 0.994679 0.93948 1.65896 -0.00775007 -1.52548 0.890956 -1.50527 -0.34007 -1.57176 1.06623 -0.11871 1.18721 -1.35738 1.39867 -0.793522 0.0766719 0.000750162 4.07069 0.402768 -0.344609 2.03334 0.18287 1.34487 -1.68215 NA NA 3.02548 NA -0.0166248 2.75268 -2.07835 0.267899 NA -0.508681 -0.972404 0.475604 0.0767213 2.12054 2.74578 5.59272 -1.49903 -0.837349 0.254842 -2.39729 -1.56027 0.579797 -1.4301 2.42835 -0.272592 1.26352 1.20626 0.0197945 1.15502 1.16895 -1.32747 -1.71454 -0.937194 1.20594 -0.579396 0.159536 -0.0897175 1.0923 -0.110734 -0.83375 -0.233966 -0.245991 NA -2.09498 0.816137 0.511251 2.00773 -1.44343 1.03321 NA 0.434686 -0.894278 0.00724568 0.353286 NA NA 1.74314 -0.964073 1.30913 2.26585 0.69016 -0.773558 -0.665163 0.991047
ENSG00000178075 0.0585707 -0.268842 -2.96999 0.00435053 -0.632988 NA 0.0591631 0.593129 NA -0.625703 -0.118373 -1.53899 0.884882 -1.8427 0.0894682 0.0725564 1.12607 -1.29425 1.62923 0.220521 0.547544 -0.153244 0.466899 -2.21073 1.47316 -0.59371 0.291306 0.668183 -0.177509 0.870069 -0.654905 -0.086385 -0.708347 0.758544 0.723338 -0.440104 0.307002 0.0667845 -0.218785 -0.690328 -1.3577 1.22864 1.23919 -0.335806 1.0981 1.66291 -0.688448 0.313776 1.38958 NA 0.69254 0.244805 NA -2.36633 -2.67129 -3.36254 0.251769 -0.180609 NA -0.745628 -0.0400028 3.01897 -0.371493 -0.900381 0.296049 0.934397 -1.42076 0.37508 -0.0854405 2.35407 -1.29198 -1.18714 -0.743437 -0.606516 -0.435816 0.696459 NA 0.435525 0.983466 0.567088 2.00237 -0.629792 0.196603 0.0474297 0.742513 0.94563 -1.11105 NA 1.89687 0.431068 -0.188602 -0.374111 -0.192077 NA 2.18866 -0.445977 0.579387 -1.02298 -0.287052 NA -0.552247 -0.339799 -0.743026 1.75966 NA NA -0.504521 -0.562868 -0.638529
ENSG00000178078 0.0258533 -1.40191 -0.501111 -0.45044 0.939707 -0.932941 0.423958 -1.77885 NA 0.181033 -1.38387 1.44857 -1.48141 -0.822692 2.1162 -0.381607 0.368883 -0.81777 0.841328 1.1804 0.790737 0.0461724 0.273741 -2.37514 2.68236 -1.82644 0.662713 -0.530134 -1.54262 0.571539 1.15618 0.84261 -0.282126 1.27198 -0.689208 -0.317567 -1.51659 0.0650992 0.635428 -1.32438 NA 1.65532 -0.866769 0.116386 -0.34219 1.18733 0.403966 -1.95699 0.550972 -1.44413 -0.706127 NA 0.341175 0.377756 0.735485 -0.164885 0.199 -3.55095 1.25452 NA 1.89562 1.87051 0.705816 0.516308 -0.350058 -0.317517 1.51594 -1.1736 0.40996 -0.387823 -1.66548 -0.169026 -0.863195 -0.874371 -1.55332 1.40325 1.13056 1.87442 0.833756 -0.789578 -1.2831 0.0168636 1.17279 0.536209 0.555642 1.15784 -0.956186 0.858571 1.08405 0.927797 1.00666 0.473429 -0.665747 0.974531 -0.0401985 0.543337 -0.409864 0.30635 0.943167 NA -0.0484686 -0.448183 -0.378388 0.38785 1.65335 -0.920376 1.16667 0.321051 1.60706
ENSG00000178093 -0.0973781 1.74699 -0.66958 0.888684 0.881948 0.455618 3.8674 0.840284 NA 0.914806 -2.14662 1.41931 1.28495 -0.691855 -1.25047 1.78137 -3.32837 -0.481241 -2.80124 -0.0575612 -1.55031 -0.79326 0.681105 0.181097 -0.854446 -2.20065 -1.18032 2.19209 -0.278898 -1.66767 -0.712544 0.593052 -0.564527 -2.77844 -0.0717184 -2.83979 -0.352475 0.662989 -0.768924 -1.97211 1.40414 -1.26426 -1.14245 -2.56258 2.00052 NA -0.0700635 -1.19813 2.90981 -2.48094 -5.81575 7.93728 0.711011 NA 2.21967 3.5484 6.17911 4.34817 -2.78896 -0.540537 -1.81067 -0.63631 0.449169 1.04294 1.96204 -0.801111 -0.961534 -1.1303 1.68579 -0.376028 0.0749955 0.769467 -0.567783 0.865456 0.950736 NA -0.36149 NA -0.256815 0.977115 2.20226 -0.188144 1.40402 0.630405 -0.261486 0.559685 -0.549886 NA 0.557821 -0.234494 3.37437 -3.17934 2.35647 -0.345829 2.2166 1.4856 0.0748857 0.856505 0.690307 NA -2.31125 -1.71323 -0.222238 0.775667 -2.47557 -0.429866 NA -1.94604 0.0388536
ENSG00000178104 -1.73834 -0.180299 -0.162872 -1.77716 2.23151 -1.35079 -1.24299 0.185173 NA 2.52716 -0.158887 0.0676232 0.0427747 0.860102 0.950038 1.44056 0.403546 -0.424235 -0.506374 0.181106 0.849325 -0.985177 0.910976 -0.606467 -1.42723 0.435297 1.51463 -0.935967 -0.27821 0.284448 2.19241 0.326251 -1.5439 0.949883 1.58251 2.06587 -0.855245 0.384239 -0.892245 1.08801 -0.221608 -0.15949 0.356887 -0.775686 1.14276 -0.205863 0.0131424 0.986731 -0.0265744 1.29339 0.452603 -0.418662 1.83957 NA 1.01232 0.917638 0.761668 NA -0.731741 -0.221963 1.32519 1.60649 -1.19207 -1.6339 0.471836 -1.05379 0.651097 -0.0185018 -0.933901 0.735599 -0.855868 1.43852 -1.17558 -0.530681 -0.985433 NA -0.0797589 NA 1.13238 0.30632 0.306364 1.00978 0.971068 1.12238 0.49129 0.62317 -2.16902 0.066056 -1.12479 -0.192675 -1.20886 1.30279 -0.663779 0.404313 -2.12683 -0.498408 -0.800704 0.532314 -0.13467 0.446176 -0.569198 -0.478274 NA 0.378711 -1.5239 1.16453 -1.11629 -0.434702 -0.210438
ENSG00000178163 -1.99373 0.0113219 -1.30521 0.148676 -0.73588 NA -0.101771 -1.48352 0.632633 0.969505 -0.385409 -1.46959 -0.52663 0.617534 1.0723 0.532363 0.469088 -0.519521 -1.57238 0.959593 -1.55781 -0.60219 0.0242028 1.1558 0.464853 1.73782 -0.171855 0.291254 0.310508 -0.0236471 -0.148593 0.902674 -0.864835 -0.60128 -0.219018 -1.08129 -1.26966 -0.690512 NA -1.28737 -0.584552 -0.13617 0.576394 0.167242 0.638437 NA 2.35406 -0.0874628 -2.01214 -1.22764 -2.18477 0.909492 -0.387559 0.409933 3.58112 -0.263211 2.08876 -2.41147 NA 2.17596 -1.16927 -0.287536 2.05108 0.190929 -1.17381 -0.0677345 0.0620077 0.362971 1.06755 -0.263471 -1.55279 0.450641 -0.884522 0.982575 0.772641 0.0605972 0.0739469 0.902996 0.0340693 -1.54289 0.0323727 NA 0.819961 0.835828 1.09914 2.09362 -0.414589 1.22529 1.38048 NA 2.1422 -0.372826 2.59915 -2.13499 -0.1966 0.822018 1.75834 NA -0.216357 -0.85339 1.20825 0.958405 1.02918 1.84099 -1.18263 1.0008 -1.03277 -0.290654 -1.65298
ENSG00000178184 -1.48993 -1.13844 1.10015 1.28393 1.21726 NA -1.55604 1.33077 NA 1.27029 0.543181 0.897595 -1.54613 1.86715 -0.847385 -0.701371 -0.937123 -0.80153 -0.309337 -0.193915 -0.356324 0.104386 1.00691 -0.983292 2.02253 -0.34359 1.21482 -0.425998 -0.503155 -1.27459 -0.313716 -0.560334 -0.108965 1.01409 2.11645 0.581066 -0.497857 1.05898 0.117083 NA 0.926913 -1.39058 0.782629 NA NA NA 0.31853 -0.467118 0.620856 0.655052 -1.59793 NA NA 3.31787 -2.55313 1.90364 0.866411 -1.22418 -1.89606 0.994219 0.352146 0.430685 -0.278132 -0.719689 -2.18724 1.01377 0.224179 1.18277 -1.12688 1.7322 -2.19582 -0.682855 -0.4296 0.329593 0.585733 1.05609 1.15521 NA -0.128952 0.563689 -0.154621 -0.815679 1.1956 0.932587 0.0400239 0.674652 0.223978 -1.13132 0.694883 -0.245182 -1.8425 1.06856 -0.31829 -0.601702 -0.451734 1.01079 0.513472 0.158149 0.945438 -0.500628 NA -1.32253 0.0761675 -0.106612 1.96883 -0.324464 NA -1.11795 1.75561
ENSG00000178199 -0.461303 -0.638247 0.0991423 0.478872 -0.807358 NA 0.515859 -0.356434 NA -1.1352 0.217896 0.784737 -0.277345 -1.71945 0.55594 -0.0025292 -0.0836714 -1.2293 0.990157 0.727183 -0.179848 -0.179902 -0.525228 -0.862275 -2.51326 -1.82841 0.330522 0.379792 -1.26975 -0.873088 -1.34951 -1.01981 -1.72168 0.169543 -1.30098 -1.03322 1.34369 -0.253771 1.29511 0.390386 -1.0065 -0.15089 0.102164 NA -1.24708 -0.402445 1.13716 NA 0.43332 -2.47858 -0.615413 -0.990663 NA 0.351621 1.9903 NA -2.56844 -1.13686 0.019879 -0.116734 1.15348 NA 0.404263 -0.306372 -1.66225 2.45874 -0.353656 2.34511 -0.514222 -0.311443 1.09725 -1.30091 1.79238 -0.816856 -0.944477 0.967404 1.01152 0.463421 0.0384408 -0.145578 -0.254296 -1.03809 -0.39772 -0.823809 -0.160726 0.610769 -0.682521 -1.56071 -0.311659 1.83356 -1.04 -1.37882 1.43009 -0.909034 1.53903 0.134912 -1.74457 0.174343 -0.339206 NA -2.13875 -1.79802 0.788221 0.666077 0.616138 -1.40125 -1.32307 0.964582 -0.0143483
ENSG00000178201 0.755655 -1.98178 -1.20307 -1.87224 -0.807069 -0.669599 -0.00892696 1.94557 -2.00961 1.1022 -1.96159 0.19998 -0.532115 -1.41846 1.2634 -1.15995 -3.15406 -1.89492 0.81324 1.99272 -1.51127 -0.526129 -0.884417 1.44618 -1.71486 -0.288869 -0.420002 -1.36374 -0.590254 0.957724 -0.404736 0.0362635 -0.972321 -2.64773 -1.27596 0.893808 0.375014 -1.57917 -0.508849 1.05709 NA 0.76944 -0.278985 -2.82307 NA -0.375503 1.37262 0.841634 0.428611 0.0814169 1.61408 0.220112 -2.99085 -3.40848 -0.658903 2.24464 -0.967084 0.101533 0.690198 -0.0773857 0.0822261 2.68846 1.48475 1.10143 -0.581954 1.92901 0.0835742 2.39372 0.592824 1.18903 -0.818156 NA -0.197166 -0.3599 -0.688301 0.502736 0.888164 -0.628268 -0.384518 -1.17888 1.00643 NA 0.138655 NA -0.207786 1.20755 -2.7712 -0.602018 1.37773 -1.14721 -0.265788 -0.54105 -0.236208 0.31949 1.68852 -1.97175 NA NA -1.81912 1.60439 -1.70423 -0.596408 -1.36369 -0.086618 0.333639 -0.375392 0.734985 -1.65226 -1.21655
